stride,number,mis
209,28149792,581
209,28557760,581
209,28965728,580
209,29373696,582
209,29781664,575
209,30189632,573
209,30597600,579
209,31005568,580
209,31413536,582
209,31821504,580
209,32229472,581
209,32637440,575
209,33045408,580
209,33453376,500
209,33861344,579
209,34269312,578
209,34677280,578
209,35085248,576
209,35493216,577
209,35901184,578
209,36309152,579
209,36717120,578
209,37125088,575
209,37533056,578
209,37941024,580
209,38348992,579
209,38756960,578
209,39164928,576
209,39572896,578
209,39980864,577
209,40388832,577
209,40796800,575
209,41204768,577
209,41612736,577
209,42020704,576
209,42428672,577
209,42836640,575
209,43244608,574
209,43652576,577
209,44060544,576
209,44468512,576
209,44876480,571
209,45284448,577
209,45692416,577
209,46100384,576
209,46508352,573
209,46916320,574
209,47324288,576
209,47732256,576
209,48140224,574
209,48548192,573
209,48956160,576
209,49364128,574
209,49772096,574
209,50180064,573
209,50588032,575
209,50996000,574
209,51403968,575
209,51811936,572
209,52219904,575
209,52627872,576
209,53035840,572
209,53443808,571
209,53851776,575
209,54259744,572
209,54667712,575
209,55075680,572
209,55483648,573
209,55891616,575
209,56299584,573
209,56707552,572
209,57115520,576
209,57523488,575
209,57931456,571
209,58339424,574
209,58747392,574
209,59155360,574
209,59563328,570
209,59971296,573
209,60379264,573
209,60787232,573
209,61195200,572
209,61603168,573
209,62011136,574
209,62419104,570
209,62827072,573
209,63235040,573
209,63643008,573
209,64050976,571
209,64458944,572
209,64866912,574
209,65274880,569
210,408240,579
210,816480,706
210,1224720,834
210,1632960,828
210,2041200,795
210,2449440,775
210,2857680,754
210,3265920,724
210,3674160,705
210,4082400,682
210,4490640,656
210,4898880,639
210,5307120,652
210,5715360,641
210,6123600,639
210,6531840,634
210,6940080,624
210,7348320,627
210,7756560,623
210,8164800,623
210,8573040,620
210,8981280,377
210,9389520,600
210,9797760,605
210,10206000,602
210,10614240,604
210,11022480,602
210,11430720,603
210,11838960,597
210,12247200,596
210,12655440,589
210,13063680,560
210,13471920,573
210,13880160,581
210,14288400,578
210,14696640,583
210,15104880,584
210,15513120,584
210,15921360,584
210,16329600,583
210,16737840,580
210,17146080,581
210,17554320,583
210,17962560,582
210,18370800,582
210,18779040,583
210,19187280,583
210,19595520,581
210,20003760,577
210,20412000,581
210,20820240,581
210,21228480,581
210,21636720,582
210,22044960,581
210,22453200,579
210,22861440,579
210,23269680,577
210,23677920,579
210,24086160,580
210,24494400,580
210,24902640,579
210,25310880,578
210,25719120,575
210,26127360,575
210,26535600,579
210,26943840,578
210,27352080,577
210,27760320,579
210,28168560,576
210,28576800,575
210,28985040,577
210,29393280,562
210,29801520,569
210,30209760,573
210,30618000,571
210,31026240,573
210,31434480,574
210,31842720,573
210,32250960,575
210,32659200,571
210,33067440,569
210,33475680,570
210,33883920,575
210,34292160,573
210,34700400,575
210,35108640,574
210,35516880,572
210,35925120,574
210,36333360,573
210,36741600,573
210,37149840,574
210,37558080,568
210,37966320,572
210,38374560,572
210,38782800,572
210,39191040,574
210,39599280,570
210,40007520,572
210,40415760,573
210,40824000,572
210,41232240,573
210,41640480,571
210,42048720,573
210,42456960,572
210,42865200,574
210,43273440,570
210,43681680,570
210,44089920,572
210,44498160,573
210,44906400,572
210,45314640,569
210,45722880,572
210,46131120,572
210,46539360,572
210,46947600,569
210,47355840,570
210,47764080,571
210,48172320,569
210,48580560,570
210,48988800,569
210,49397040,570
210,49805280,571
210,50213520,571
210,50621760,569
210,51030000,570
210,51438240,571
210,51846480,572
210,52254720,569
210,52662960,571
210,53071200,569
210,53479440,570
210,53887680,569
210,54295920,571
210,54704160,570
210,55112400,571
210,55520640,568
210,55928880,520
210,56337120,571
210,56745360,568
210,57153600,569
210,57561840,570
210,57970080,570
210,58378320,567
210,58786560,570
210,59194800,570
210,59603040,570
210,60011280,569
210,60419520,569
210,60827760,569
210,61236000,569
210,61644240,570
210,62052480,570
210,62460720,569
210,62868960,569
210,63277200,569
210,63685440,569
210,64093680,568
210,64501920,568
210,64910160,569
210,65318400,569
211,408496,579
211,816992,730
211,1225488,846
211,1633984,835
211,2042480,803
211,2450976,772
211,2859472,742
211,3267968,719
211,3676464,698
211,4084960,686
211,4493456,671
211,4901952,656
211,5310448,640
211,5718944,638
211,6127440,638
211,6535936,634
211,6944432,627
211,7352928,629
211,7761424,622
211,8169920,617
211,8578416,614
211,8986912,616
211,9395408,609
211,9803904,606
211,10212400,597
211,10620896,604
211,11029392,600
211,11437888,586
211,11846384,589
211,12254880,593
211,12663376,592
211,13071872,596
211,13480368,593
211,13888864,590
211,14297360,584
211,14705856,591
211,15114352,590
211,15522848,590
211,15931344,589
211,16339840,589
211,16748336,580
211,17156832,585
211,17565328,581
211,17973824,584
211,18382320,585
211,18790816,586
211,19199312,582
211,19607808,583
211,20016304,583
211,20424800,559
211,20833296,571
211,21241792,577
211,21650288,578
211,22058784,577
211,22467280,577
211,22875776,579
211,23284272,578
211,23692768,575
211,24101264,580
211,24509760,578
211,24918256,578
211,25326752,577
211,25735248,578
211,26143744,577
211,26552240,574
211,26960736,578
211,27369232,576
211,27777728,578
211,28186224,576
211,28594720,577
211,29003216,573
211,29411712,576
211,29820208,578
211,30228704,576
211,30637200,576
211,31045696,574
211,31454192,573
211,31862688,574
211,32271184,575
211,32679680,575
211,33088176,575
211,33496672,573
211,33905168,575
211,34313664,575
211,34722160,574
211,35130656,574
211,35539152,573
211,35947648,572
211,36356144,573
211,36764640,573
211,37173136,573
211,37581632,574
211,37990128,571
211,38398624,574
211,38807120,570
211,39215616,571
211,39624112,573
211,40032608,568
211,40441104,570
211,40849600,570
211,41258096,573
211,41666592,508
211,42075088,570
211,42483584,572
211,42892080,571
211,43300576,573
211,43709072,568
211,44117568,572
211,44526064,571
211,44934560,571
211,45343056,572
211,45751552,570
211,46160048,571
211,46568544,571
211,46977040,571
211,47385536,569
211,47794032,570
211,48202528,570
211,48611024,570
211,49019520,567
211,49428016,570
211,49836512,570
211,50245008,569
211,50653504,568
211,51062000,570
211,51470496,570
211,51878992,570
211,52287488,568
211,52695984,570
211,53104480,569
211,53512976,569
211,53921472,568
211,54329968,569
211,54738464,569
211,55146960,569
211,55555456,568
211,55963952,568
211,56372448,568
211,56780944,569
211,57189440,564
211,57597936,569
211,58006432,566
211,58414928,568
211,58823424,567
211,59231920,568
211,59640416,569
211,60048912,567
211,60457408,569
211,60865904,568
211,61274400,568
211,61682896,566
211,62091392,568
211,62499888,567
211,62908384,567
211,63316880,567
211,63725376,568
211,64133872,567
211,64542368,566
211,64950864,567
211,65359360,568
212,408736,577
212,817472,687
212,1226208,800
212,1634944,810
212,2043680,794
212,2452416,752
212,2861152,736
212,3269888,715
212,3678624,690
212,4087360,670
212,4496096,663
212,4904832,648
212,5313568,643
212,5722304,637
212,6131040,629
212,6539776,618
212,6948512,621
212,7357248,621
212,7765984,605
212,8174720,613
212,8583456,611
212,8992192,607
212,9400928,597
212,9809664,601
212,10218400,597
212,10627136,595
212,11035872,585
212,11444608,590
212,11853344,589
212,12262080,590
212,12670816,589
212,13079552,587
212,13488288,586
212,13897024,586
212,14305760,583
212,14714496,579
212,15123232,581
212,15531968,580
212,15940704,581
212,16349440,580
212,16758176,577
212,17166912,577
212,17575648,578
212,17984384,570
212,18393120,573
212,18801856,576
212,19210592,578
212,19619328,573
212,20028064,574
212,20436800,575
212,20845536,573
212,21254272,567
212,21663008,572
212,22071744,573
212,22480480,464
212,22889216,574
212,23297952,571
212,23706688,572
212,24115424,568
212,24524160,571
212,24932896,571
212,25341632,570
212,25750368,568
212,26159104,570
212,26567840,549
212,26976576,561
212,27385312,563
212,27794048,562
212,28202784,564
212,28611520,563
212,29020256,563
212,29428992,563
212,29837728,564
212,30246464,565
212,30655200,564
212,31063936,564
212,31472672,559
212,31881408,563
212,32290144,565
212,32698880,565
212,33107616,565
212,33516352,565
212,33925088,562
212,34333824,506
212,34742560,563
212,35151296,564
212,35560032,564
212,35968768,561
212,36377504,562
212,36786240,565
212,37194976,564
212,37603712,562
212,38012448,560
212,38421184,563
212,38829920,564
212,39238656,564
212,39647392,564
212,40056128,559
212,40464864,563
212,40873600,563
212,41282336,562
212,41691072,563
212,42099808,558
212,42508544,563
212,42917280,557
212,43326016,562
212,43734752,558
212,44143488,560
212,44552224,562
212,44960960,561
212,45369696,560
212,45778432,558
212,46187168,560
212,46595904,561
212,47004640,561
212,47413376,558
212,47822112,561
212,48230848,561
212,48639584,562
212,49048320,560
212,49457056,562
212,49865792,561
212,50274528,562
212,50683264,562
212,51092000,560
212,51500736,561
212,51909472,561
212,52318208,558
212,52726944,558
212,53135680,560
212,53544416,561
212,53953152,559
212,54361888,560
212,54770624,560
212,55179360,561
212,55588096,559
212,55996832,549
212,56405568,555
212,56814304,559
212,57223040,556
212,57631776,558
212,58040512,558
212,58449248,558
212,58857984,556
212,59266720,559
212,59675456,560
212,60084192,557
212,60492928,558
212,60901664,558
212,61310400,559
212,61719136,554
212,62127872,558
212,62536608,558
212,62945344,555
212,63354080,558
212,63762816,559
212,64171552,558
212,64580288,557
212,64989024,557
212,65397760,559
213,408960,568
213,817920,698
213,1226880,802
213,1635840,810
213,2044800,783
213,2453760,757
213,2862720,737
213,3271680,718
213,3680640,694
213,4089600,681
213,4498560,668
213,4907520,656
213,5316480,648
213,5725440,637
213,6134400,631
213,6543360,619
213,6952320,628
213,7361280,625
213,7770240,619
213,8179200,615
213,8588160,616
213,8997120,616
213,9406080,611
213,9815040,609
213,10224000,603
213,10632960,600
213,11041920,592
213,11450880,599
213,11859840,596
213,12268800,597
213,12677760,592
213,13086720,593
213,13495680,593
213,13904640,592
213,14313600,588
213,14722560,586
213,15131520,588
213,15540480,586
213,15949440,586
213,16358400,587
213,16767360,586
213,17176320,586
213,17585280,585
213,17994240,583
213,18403200,581
213,18812160,581
213,19221120,583
213,19630080,581
213,20039040,583
213,20448000,580
213,20856960,579
213,21265920,577
213,21674880,580
213,22083840,580
213,22492800,580
213,22901760,579
213,23310720,579
213,23719680,576
213,24128640,574
213,24537600,580
213,24946560,577
213,25355520,575
213,25764480,576
213,26173440,577
213,26582400,571
213,26991360,571
213,27400320,569
213,27809280,574
213,28218240,575
213,28627200,575
213,29036160,573
213,29445120,574
213,29854080,573
213,30263040,574
213,30672000,573
213,31080960,574
213,31489920,554
213,31898880,568
213,32307840,568
213,32716800,569
213,33125760,570
213,33534720,570
213,33943680,568
213,34352640,570
213,34761600,572
213,35170560,570
213,35579520,571
213,35988480,567
213,36397440,568
213,36806400,571
213,37215360,570
213,37624320,571
213,38033280,570
213,38442240,569
213,38851200,572
213,39260160,571
213,39669120,571
213,40078080,566
213,40487040,570
213,40896000,569
213,41304960,569
213,41713920,570
213,42122880,569
213,42531840,569
213,42940800,570
213,43349760,569
213,43758720,569
213,44167680,565
213,44576640,566
213,44985600,567
213,45394560,569
213,45803520,566
213,46212480,570
213,46621440,569
213,47030400,569
213,47439360,569
213,47848320,569
213,48257280,566
213,48666240,566
213,49075200,565
213,49484160,566
213,49893120,567
213,50302080,567
213,50711040,568
213,51120000,563
213,51528960,567
213,51937920,568
213,52346880,568
213,52755840,565
213,53164800,568
213,53573760,567
213,53982720,568
213,54391680,566
213,54800640,567
213,55209600,568
213,55618560,568
213,56027520,566
213,56436480,567
213,56845440,567
213,57254400,565
213,57663360,566
213,58072320,566
213,58481280,566
213,58890240,564
213,59299200,567
213,59708160,566
213,60117120,565
213,60526080,565
213,60935040,565
213,61344000,565
213,61752960,563
213,62161920,566
213,62570880,565
213,62979840,567
213,63388800,563
213,63797760,566
213,64206720,523
213,64615680,562
213,65024640,564
213,65433600,566
214,409168,560
214,818336,688
214,1227504,800
214,1636672,800
214,2045840,779
214,2455008,757
214,2864176,733
214,3273344,710
214,3682512,693
214,4091680,671
214,4500848,660
214,4910016,649
214,5319184,637
214,5728352,632
214,6137520,626
214,6546688,614
214,6955856,614
214,7365024,613
214,7774192,612
214,8183360,610
214,8592528,608
214,9001696,604
214,9410864,605
214,9820032,600
214,10229200,598
214,10638368,594
214,11047536,593
214,11456704,581
214,11865872,590
214,12275040,586
214,12684208,588
214,13093376,582
214,13502544,586
214,13911712,580
214,14320880,572
214,14730048,576
214,15139216,578
214,15548384,576
214,15957552,579
214,16366720,579
214,16775888,577
214,17185056,578
214,17594224,576
214,18003392,577
214,18412560,573
214,18821728,574
214,19230896,575
214,19640064,574
214,20049232,575
214,20458400,419
214,20867568,433
214,21276736,436
214,21685904,436
214,22095072,435
214,22504240,437
214,22913408,435
214,23322576,425
214,23731744,431
214,24140912,435
214,24550080,435
214,24959248,435
214,25368416,430
214,25777584,434
214,26186752,435
214,26595920,434
214,27005088,436
214,27414256,435
214,27823424,434
214,28232592,435
214,28641760,417
214,29050928,386
214,29460096,561
214,29869264,488
214,30278432,562
214,30687600,563
214,31096768,555
214,31505936,560
214,31915104,562
214,32324272,484
214,32733440,558
214,33142608,550
214,33551776,549
214,33960944,559
214,34370112,561
214,34779280,560
214,35188448,558
214,35597616,558
214,36006784,559
214,36415952,557
214,36825120,561
214,37234288,559
214,37643456,555
214,38052624,557
214,38461792,559
214,38870960,556
214,39280128,557
214,39689296,555
214,40098464,558
214,40507632,558
214,40916800,496
214,41325968,558
214,41735136,557
214,42144304,497
214,42553472,559
214,42962640,559
214,43371808,552
214,43780976,557
214,44190144,558
214,44599312,557
214,45008480,556
214,45417648,498
214,45826816,557
214,46235984,558
214,46645152,556
214,47054320,550
214,47463488,502
214,47872656,558
214,48281824,558
214,48690992,554
214,49100160,556
214,49509328,504
214,49918496,555
214,50327664,553
214,50736832,555
214,51146000,554
214,51555168,556
214,51964336,555
214,52373504,508
214,52782672,556
214,53191840,557
214,53601008,552
214,54010176,556
214,54419344,555
214,54828512,556
214,55237680,550
214,55646848,557
214,56056016,557
214,56465184,555
214,56874352,556
214,57283520,555
214,57692688,554
214,58101856,554
214,58511024,555
214,58920192,554
214,59329360,556
214,59738528,553
214,60147696,511
214,60556864,555
214,60966032,554
214,61375200,513
214,61784368,555
214,62193536,555
214,62602704,554
214,63011872,555
214,63421040,555
214,63830208,551
214,64239376,553
214,64648544,554
214,65057712,554
214,65466880,554
215,409360,578
215,818720,706
215,1228080,825
215,1637440,804
215,2046800,785
215,2456160,761
215,2865520,730
215,3274880,686
215,3684240,625
215,4093600,657
215,4502960,652
215,4912320,643
215,5321680,632
215,5731040,623
215,6140400,623
215,6549760,618
215,6959120,621
215,7368480,615
215,7777840,611
215,8187200,605
215,8596560,604
215,9005920,599
215,9415280,601
215,9824640,596
215,10234000,596
215,10643360,593
215,11052720,592
215,11462080,591
215,11871440,589
215,12280800,585
215,12690160,587
